date,asset_id,well_id,equipment_type,vibration_level,temperature_c,pressure_psi,failure_risk_score
2024-01-09,A001,A001-W01,Pump,3.93,77.44,2108.79,0.34
2024-01-10,A001,A001-W01,Valve,2.93,66.77,2122.39,0.17
2024-01-11,A001,A001-W01,Valve,3.24,68.33,2174.67,0.19
2024-01-12,A001,A001-W01,Valve,3.53,66.33,2157.57,0.2
2024-01-13,A001,A001-W01,Compressor,4.23,82.88,2145.43,0.24
2024-01-14,A001,A001-W01,Valve,4.37,73.99,2102.85,0.36
2024-01-15,A001,A001-W01,Valve,3.7,65.03,2097.43,0.21
2024-01-16,A001,A001-W01,Compressor,3.32,76.38,2125.82,0.19
2024-01-17,A001,A001-W01,Valve,4.26,80.35,2176.08,0.24
2024-01-18,A001,A001-W01,Pump,3.57,68.92,2077.28,0.2
2024-01-19,A001,A001-W01,Pump,3.81,77.14,2148.94,0.58
2024-01-20,A001,A001-W01,Valve,4.14,84.36,2184.01,0.59
2024-01-21,A001,A001-W01,Valve,3.72,81.05,2108.17,0.45
2024-01-22,A001,A001-W01,Pump,3.73,65.53,2072.13,0.33
2024-01-23,A001,A001-W01,Valve,3.86,64.46,2089.5,0.34
2024-01-24,A001,A001-W01,Valve,5.02,79.91,2147.24,0.64
2024-01-25,A001,A001-W01,Compressor,2.84,72.5,2086.62,0.17
2024-01-26,A001,A001-W01,Compressor,3.13,71.43,2066.92,0.42
2024-01-27,A001,A001-W01,Pump,3.52,70.48,2055.94,0.2
2024-01-28,A001,A001-W01,Pump,3.88,66.33,2026.76,0.22
2024-01-29,A001,A001-W01,Pump,2.75,67.14,2118.68,0.16
2024-01-30,A001,A001-W01,Compressor,3.72,79.19,2081.58,0.45
2024-01-31,A001,A001-W01,Compressor,4.4,75.14,2215.73,0.36
2024-02-01,A001,A001-W01,Compressor,2.59,71.16,2072.47,0.15
2024-02-02,A001,A001-W01,Compressor,2.79,70.25,2182.17,0.28
2024-02-03,A001,A001-W01,Pump,2.89,64.09,2082.28,0.29
2024-02-04,A001,A001-W01,Pump,4.02,60.37,2071.96,0.23
2024-02-05,A001,A001-W01,Compressor,4.32,78.97,2137.88,0.24
2024-02-06,A001,A001-W01,Valve,3.33,77.82,2068.22,0.19
2024-02-07,A001,A001-W01,Compressor,3.51,64.7,2087.84,0.2
2024-02-08,A001,A001-W01,Compressor,3.04,77.31,2116.06,0.18
2024-02-09,A001,A001-W01,Compressor,4.29,68.47,2105.48,0.48
2024-02-10,A001,A001-W01,Pump,4.67,83.84,2184.16,0.62
2024-02-11,A001,A001-W01,Compressor,4.68,83.61,2136.68,0.5
2024-02-12,A001,A001-W01,Valve,3.77,79.67,2048.51,0.45
2024-02-13,A001,A001-W01,Compressor,3.35,80.2,2125.07,0.31
2024-02-14,A001,A001-W01,Valve,3.16,63.56,2138.43,0.42
2024-02-15,A001,A001-W01,Valve,3.13,83.61,2137.21,0.54
2024-02-16,A001,A001-W01,Pump,3.7,72.76,2029.73,0.45
2024-02-17,A001,A001-W01,Compressor,3.84,83.21,2075.12,0.34
2024-02-18,A001,A001-W01,Compressor,3.69,83.03,2121.41,0.33
2024-02-19,A001,A001-W01,Pump,3.85,88.04,2062.05,0.58
2024-02-20,A001,A001-W01,Valve,3.41,80.4,2164.09,0.56
2024-02-21,A001,A001-W01,Valve,3.44,64.98,2173.67,0.56
2024-02-22,A001,A001-W01,Pump,4.17,76.71,2127.98,0.59
2024-02-23,A001,A001-W01,Pump,3.69,68.87,2047.15,0.21
2024-02-24,A001,A001-W01,Valve,4.42,69.78,2163.9,0.61
2024-02-25,A001,A001-W01,Valve,4.49,60.75,2144.25,0.25
2024-02-26,A001,A001-W01,Pump,3.77,66.18,2161.14,0.57
2024-02-27,A001,A001-W01,Compressor,2.64,65.27,2060.97,0.16
2024-02-28,A001,A001-W01,Valve,4.47,64.15,2081.42,0.25
2024-02-29,A001,A001-W01,Pump,4.35,70.64,2064.5,0.36
2024-03-01,A001,A001-W01,Compressor,4.83,68.37,2095.1,0.63
2024-03-02,A001,A001-W01,Compressor,4.66,72.09,2055.84,0.62
2024-03-03,A001,A001-W01,Pump,3.06,69.1,2036.32,0.18
2024-03-04,A001,A001-W01,Valve,4.88,85.24,2085.66,0.51
2024-03-05,A001,A001-W01,Compressor,4.78,73.54,2151.76,0.62
2024-03-06,A001,A001-W01,Pump,4.68,83.45,2143.84,0.5
2024-03-07,A001,A001-W01,Pump,3.98,66.99,2054.16,0.22
2024-03-08,A001,A001-W01,Compressor,4.31,78.92,2135.41,0.6
2024-03-09,A001,A001-W01,Pump,3.17,78.24,2149.58,0.18
2024-03-10,A001,A001-W01,Pump,3.54,74.72,2169.31,0.2
2024-03-11,A001,A001-W01,Compressor,3.63,78.36,2035.19,0.57
2024-03-12,A001,A001-W01,Pump,2.98,82.71,2126.84,0.17
2024-03-13,A001,A001-W01,Compressor,3.91,83.38,2065.49,0.22
2024-03-14,A001,A001-W01,Compressor,3.52,75.38,2126.69,0.2
2024-03-15,A001,A001-W01,Valve,3.38,80.98,2037.91,0.19
2024-03-16,A001,A001-W01,Compressor,3.12,78.21,2054.46,0.42
2024-03-17,A001,A001-W01,Pump,3.8,65.27,2094.01,0.22
2024-03-18,A001,A001-W01,Pump,4.4,73.78,2046.89,0.48
2024-03-19,A001,A001-W01,Compressor,3.77,74.93,2149.35,0.21
2024-03-20,A001,A001-W01,Compressor,3.65,71.54,2182.82,0.57
2024-03-21,A001,A001-W01,Pump,3.06,63.56,2060.45,0.18
2024-03-22,A001,A001-W01,Valve,4.36,61.55,2090.52,0.24
2024-03-23,A001,A001-W01,Compressor,2.51,61.5,2188.82,0.15
2024-03-24,A001,A001-W01,Compressor,2.51,65.31,2155.13,0.15
2024-03-25,A001,A001-W01,Pump,3.33,78.78,2053.96,0.31
2024-03-26,A001,A001-W01,Compressor,2.94,79.87,2084.91,0.29
2024-03-27,A001,A001-W01,Pump,2.83,62.91,2091.07,0.17
2024-03-28,A001,A001-W01,Valve,4.54,77.17,2166.33,0.49
2024-03-29,A001,A001-W01,Valve,4.1,62.61,2120.49,0.23
2024-03-30,A001,A001-W01,Compressor,3.69,78.47,2055.93,0.21
2024-03-31,A001,A001-W01,Valve,3.39,73.59,2102.92,0.43
2024-04-01,A001,A001-W01,Pump,2.75,74.59,2021.13,0.28
2024-04-02,A001,A001-W01,Compressor,4.39,64.91,2139.72,0.48
2024-04-03,A001,A001-W01,Compressor,3.22,82.82,2079.29,0.19
2024-04-04,A001,A001-W01,Pump,3.05,65.11,2050.99,0.18
2024-04-05,A001,A001-W01,Compressor,3.52,69.24,2077.0,0.44
2024-04-06,A001,A001-W01,Valve,2.93,76.82,2107.99,0.29
2024-04-07,A001,A001-W01,Valve,4.33,76.8,2125.14,0.36
2024-04-08,A001,A001-W01,Valve,3.66,69.92,2027.99,0.57
2024-04-09,A001,A001-W01,Valve,4.32,65.39,2122.29,0.48
2024-04-10,A001,A001-W01,Valve,4.53,77.39,2092.38,0.37
2024-04-11,A001,A001-W01,Compressor,3.59,83.84,2159.57,0.32
2024-04-12,A001,A001-W01,Pump,3.6,85.61,2092.55,0.57
2024-04-13,A001,A001-W01,Valve,4.16,77.82,2142.34,0.23
2024-04-14,A001,A001-W01,Valve,3.98,67.81,2093.6,0.58
2024-04-15,A001,A001-W01,Valve,4.48,67.51,2176.98,0.61
2024-04-16,A001,A001-W01,Valve,4.65,67.76,2149.4,0.62
2024-04-17,A001,A001-W01,Compressor,2.6,63.99,2051.04,0.16
2024-04-18,A001,A001-W01,Compressor,2.96,81.71,2178.11,0.17
2024-04-19,A001,A001-W01,Valve,2.56,74.58,1993.53,0.15
2024-04-20,A001,A001-W01,Valve,4.19,71.38,2142.63,0.59
2024-04-21,A001,A001-W01,Pump,3.55,82.31,2108.78,0.32
2024-04-22,A001,A001-W01,Compressor,3.6,69.94,2161.5,0.33
2024-04-23,A001,A001-W01,Compressor,3.78,71.36,2104.7,0.45
2024-04-24,A001,A001-W01,Compressor,3.79,79.85,2070.85,0.33
2024-04-25,A001,A001-W01,Compressor,3.58,83.07,2072.54,0.44
2024-04-26,A001,A001-W01,Pump,3.32,66.01,2141.42,0.19
2024-04-27,A001,A001-W01,Compressor,4.17,66.55,2071.97,0.59
2024-04-28,A001,A001-W01,Pump,4.09,76.49,2152.67,0.23
2024-04-29,A001,A001-W01,Compressor,3.35,68.26,2088.01,0.19
2024-04-30,A001,A001-W01,Valve,4.46,63.41,2183.96,0.49
2024-05-01,A001,A001-W01,Valve,4.43,69.33,2142.65,0.49
2024-05-02,A001,A001-W01,Pump,3.0,83.74,2188.9,0.3
2024-05-03,A001,A001-W01,Pump,2.54,71.6,2129.35,0.15
2024-05-04,A001,A001-W01,Pump,4.11,84.24,2023.08,0.47
2024-05-05,A001,A001-W01,Compressor,3.43,60.34,1989.65,0.2
2024-05-06,A001,A001-W01,Compressor,3.05,68.9,2076.9,0.3
2024-05-07,A001,A001-W01,Compressor,3.04,65.25,2115.52,0.42
2024-05-08,A001,A001-W01,Pump,3.49,76.14,2084.86,0.44
2024-05-09,A001,A001-W01,Valve,3.44,68.45,2132.27,0.44
2024-05-10,A001,A001-W01,Valve,4.57,66.18,2034.83,0.49
2024-05-11,A001,A001-W01,Compressor,4.69,79.12,2106.72,0.5
2024-05-12,A001,A001-W01,Pump,2.8,62.3,2171.45,0.16
2024-05-13,A001,A001-W01,Valve,3.27,76.66,2102.03,0.19
2024-05-14,A001,A001-W01,Compressor,4.16,84.42,2105.73,0.23
2024-05-15,A001,A001-W01,Compressor,3.45,67.96,2049.0,0.2
2024-05-16,A001,A001-W01,Pump,4.06,80.34,2105.0,0.47
2024-05-17,A001,A001-W01,Valve,2.87,60.64,2030.5,0.17
2024-05-18,A001,A001-W01,Pump,3.55,67.06,2051.59,0.2
2024-05-19,A001,A001-W01,Compressor,3.65,63.17,2028.06,0.33
2024-05-20,A001,A001-W01,Valve,4.3,80.82,2011.75,0.6
2024-05-21,A001,A001-W01,Compressor,4.32,84.91,2079.89,0.24
2024-05-22,A001,A001-W01,Compressor,4.45,80.83,2057.55,0.25
2024-05-23,A001,A001-W01,Valve,4.57,67.77,2026.92,0.37
2024-05-24,A001,A001-W01,Valve,3.03,63.03,2036.88,0.3
2024-05-25,A001,A001-W01,Compressor,3.33,69.68,2112.75,0.19
2024-05-26,A001,A001-W01,Pump,3.37,69.44,2031.41,0.55
2024-05-27,A001,A001-W01,Valve,2.83,76.89,2018.34,0.17
2024-05-28,A001,A001-W01,Compressor,4.05,71.64,2102.63,0.47
2024-05-29,A001,A001-W01,Valve,3.29,65.09,2039.59,0.31
2024-05-30,A001,A001-W01,Compressor,4.16,62.0,2097.31,0.23
2024-05-31,A001,A001-W01,Compressor,4.48,68.14,2087.94,0.25
2024-06-01,A001,A001-W01,Valve,3.46,80.24,2145.48,0.2
2024-06-02,A001,A001-W01,Pump,2.76,71.0,2120.97,0.16
2024-06-03,A001,A001-W01,Compressor,3.53,75.56,2069.79,0.56
2024-06-04,A001,A001-W01,Valve,3.54,87.88,2087.14,0.56
2024-06-05,A001,A001-W01,Compressor,3.53,61.86,2071.02,0.32
2024-06-06,A001,A001-W01,Pump,2.95,76.66,2065.93,0.17
2024-06-07,A001,A001-W01,Valve,2.6,69.94,2139.81,0.16
2024-06-08,A001,A001-W01,Pump,2.62,61.78,2050.19,0.16
2024-06-09,A001,A001-W01,Pump,4.74,87.07,2031.45,0.62
2024-06-10,A001,A001-W01,Compressor,2.84,63.17,2054.78,0.17
2024-06-11,A001,A001-W01,Compressor,2.59,83.2,2059.74,0.15
2024-06-12,A001,A001-W01,Compressor,3.33,60.6,2043.1,0.19
2024-06-13,A001,A001-W01,Compressor,4.08,68.74,1973.02,0.59
2024-06-14,A001,A001-W01,Valve,2.85,68.52,2030.35,0.29
2024-06-15,A001,A001-W01,Valve,3.35,72.98,2032.19,0.43
2024-06-16,A001,A001-W01,Valve,3.54,75.96,2110.39,0.32
2024-06-17,A001,A001-W01,Compressor,3.42,76.89,2145.62,0.2
2024-06-18,A001,A001-W01,Pump,4.16,75.79,2122.86,0.35
2024-06-19,A001,A001-W01,Compressor,3.9,74.73,2078.44,0.22
2024-06-20,A001,A001-W01,Valve,3.35,64.73,2112.86,0.43
2024-06-21,A001,A001-W01,Pump,3.99,70.31,2058.78,0.22
2024-06-22,A001,A001-W01,Pump,3.89,64.57,2058.99,0.22
2024-06-23,A001,A001-W01,Pump,3.31,67.71,2089.63,0.55
2024-06-24,A001,A001-W01,Pump,3.41,79.05,2097.97,0.44
2024-06-25,A001,A001-W01,Pump,4.12,75.29,2012.91,0.23
2024-06-26,A001,A001-W01,Compressor,3.11,73.88,2081.84,0.18
2024-06-27,A001,A001-W01,Pump,3.54,65.35,2101.19,0.2
2024-06-28,A001,A001-W01,Pump,3.09,66.65,2022.15,0.18
2024-06-29,A001,A001-W01,Pump,4.13,60.47,2062.5,0.23
2024-06-30,A001,A001-W01,Compressor,2.78,60.02,2153.74,0.16
2024-07-01,A001,A001-W01,Valve,4.02,67.81,2025.27,0.23
2024-07-02,A001,A001-W01,Compressor,4.06,79.15,2087.37,0.23
2024-07-03,A001,A001-W01,Compressor,3.65,65.17,2097.96,0.21
2024-07-04,A001,A001-W01,Pump,3.91,71.23,2080.07,0.58
2024-07-05,A001,A001-W01,Pump,3.82,76.04,2032.53,0.22
2024-07-06,A001,A001-W01,Pump,3.9,73.64,2133.82,0.34
2024-07-07,A001,A001-W01,Pump,4.39,77.06,2013.67,0.24
2024-07-08,A001,A001-W01,Compressor,4.3,83.04,2011.43,0.36
2024-07-09,A001,A001-W01,Pump,4.39,67.82,2170.59,0.24
2024-07-10,A001,A001-W01,Valve,4.25,64.22,1964.06,0.24
2024-07-11,A001,A001-W01,Pump,4.17,73.72,1983.27,0.23
2024-07-12,A001,A001-W01,Valve,3.92,62.64,2115.92,0.22
2024-07-13,A001,A001-W01,Valve,2.93,71.69,2097.93,0.29
2024-07-14,A001,A001-W01,Pump,3.76,81.59,2078.73,0.21
2024-07-15,A001,A001-W01,Compressor,3.61,77.69,2075.59,0.57
2024-07-16,A001,A001-W01,Pump,3.23,74.42,2077.89,0.55
2024-07-17,A001,A001-W01,Pump,4.54,85.38,2097.81,0.49
2024-07-18,A001,A001-W01,Pump,3.99,67.79,2160.9,0.22
2024-07-19,A001,A001-W01,Compressor,4.62,65.64,2029.3,0.5
2024-07-20,A001,A001-W01,Pump,4.85,82.57,1998.97,0.63
2024-07-21,A001,A001-W01,Compressor,3.94,62.77,2059.61,0.22
2024-07-22,A001,A001-W01,Pump,3.28,80.06,2099.62,0.19
2024-07-23,A001,A001-W01,Valve,3.12,83.95,2044.86,0.54
2024-07-24,A001,A001-W01,Valve,3.58,84.8,2078.32,0.2
2024-07-25,A001,A001-W01,Valve,2.97,80.47,2079.49,0.17
2024-07-26,A001,A001-W01,Compressor,3.36,61.54,2096.85,0.19
2024-07-27,A001,A001-W01,Compressor,3.57,81.0,2066.09,0.2
2024-07-28,A001,A001-W01,Pump,4.93,82.45,2068.42,0.63
2024-07-29,A001,A001-W01,Pump,3.14,67.3,2120.18,0.42
2024-07-30,A001,A001-W01,Pump,4.24,84.87,2076.17,0.36
2024-07-31,A001,A001-W01,Valve,3.25,69.83,2038.46,0.19
2024-08-01,A001,A001-W01,Compressor,4.29,79.99,2076.57,0.36
2024-08-02,A001,A001-W01,Valve,2.58,66.85,2174.5,0.15
2024-08-03,A001,A001-W01,Valve,3.91,72.59,2128.83,0.22
2024-08-04,A001,A001-W01,Valve,2.88,63.65,2108.3,0.17
2024-08-05,A001,A001-W01,Valve,3.17,67.84,2055.09,0.18
2024-08-06,A001,A001-W01,Compressor,2.96,66.42,2021.52,0.29
2024-08-07,A001,A001-W01,Compressor,4.75,69.6,2056.55,0.62
2024-08-08,A001,A001-W01,Pump,3.87,60.63,2095.15,0.22
2024-08-09,A001,A001-W01,Pump,2.66,63.68,1999.29,0.16
2024-08-10,A001,A001-W01,Compressor,3.19,62.79,2109.95,0.18
2024-08-11,A001,A001-W01,Pump,3.57,64.89,2061.96,0.2
2024-08-12,A001,A001-W01,Valve,4.6,79.95,2066.65,0.38
2024-08-13,A001,A001-W01,Compressor,2.67,72.18,2147.05,0.16
2024-08-14,A001,A001-W01,Valve,3.61,67.48,2000.27,0.21
2024-08-15,A001,A001-W01,Pump,4.58,77.08,2067.53,0.37
2024-08-16,A001,A001-W01,Valve,3.67,71.61,2049.75,0.21
2024-08-17,A001,A001-W01,Pump,2.55,69.51,1986.24,0.15
2024-08-18,A001,A001-W01,Compressor,3.55,77.68,2047.8,0.2
2024-08-19,A001,A001-W01,Compressor,4.45,66.06,2064.19,0.25
2024-08-20,A001,A001-W01,Valve,4.1,82.89,2100.54,0.35
2024-08-21,A001,A001-W01,Pump,3.32,85.55,2099.16,0.55
2024-08-22,A001,A001-W01,Pump,4.2,62.11,2060.1,0.24
2024-08-23,A001,A001-W01,Compressor,3.14,66.51,2077.84,0.42
2024-08-24,A001,A001-W01,Compressor,3.77,86.83,2150.46,0.45
2024-08-25,A001,A001-W01,Valve,4.08,80.29,2058.01,0.23
2024-08-26,A001,A001-W01,Compressor,3.87,64.6,2004.0,0.34
2024-08-27,A001,A001-W01,Pump,3.68,74.72,2031.06,0.33
2024-08-28,A001,A001-W01,Pump,3.37,76.46,2026.04,0.19
2024-08-29,A001,A001-W01,Compressor,3.16,78.43,1967.16,0.18
2024-08-30,A001,A001-W01,Pump,2.63,68.12,2105.15,0.16
2024-08-31,A001,A001-W01,Compressor,4.07,78.75,2054.51,0.23
2024-09-01,A001,A001-W01,Compressor,3.43,79.8,2089.08,0.2
2024-09-02,A001,A001-W01,Valve,3.02,70.54,2019.51,0.18
2024-09-03,A001,A001-W01,Pump,4.67,68.78,2002.99,0.5
2024-09-04,A001,A001-W01,Valve,3.07,75.77,1995.19,0.18
2024-09-05,A001,A001-W01,Pump,2.61,72.14,2151.78,0.16
2024-09-06,A001,A001-W01,Compressor,2.7,78.79,2155.68,0.16
2024-09-07,A001,A001-W01,Compressor,4.2,68.65,2018.54,0.24
2024-09-08,A001,A001-W01,Valve,3.94,66.79,2002.92,0.22
2024-09-09,A001,A001-W01,Compressor,4.21,73.35,2064.42,0.36
2024-09-10,A001,A001-W01,Compressor,4.47,65.23,1956.88,0.25
2024-09-11,A001,A001-W01,Pump,2.52,69.55,1999.88,0.15
2024-09-12,A001,A001-W01,Compressor,2.77,83.38,2145.42,0.16
2024-09-13,A001,A001-W01,Valve,3.56,80.52,2093.19,0.44
2024-09-14,A001,A001-W01,Valve,2.98,65.09,2154.79,0.17
2024-09-15,A001,A001-W01,Valve,3.96,77.51,2082.3,0.34
2024-09-16,A001,A001-W01,Compressor,3.68,64.83,1967.81,0.33
2024-09-17,A001,A001-W01,Compressor,2.74,83.85,2045.34,0.16
2024-09-18,A001,A001-W01,Valve,3.25,71.56,2016.68,0.55
2024-09-19,A001,A001-W01,Compressor,3.53,81.42,2118.69,0.2
2024-09-20,A001,A001-W01,Compressor,3.87,88.67,2070.27,0.58
2024-09-21,A001,A001-W01,Valve,3.73,84.94,1972.49,0.45
2024-09-22,A001,A001-W01,Compressor,3.48,74.74,2147.36,0.44
2024-09-23,A001,A001-W01,Valve,3.44,65.69,1999.94,0.2
2024-09-24,A001,A001-W01,Valve,3.0,74.26,1967.52,0.42
2024-09-25,A001,A001-W01,Pump,3.47,65.48,1933.55,0.56
2024-09-26,A001,A001-W01,Compressor,2.55,79.59,2057.94,0.15
2024-09-27,A001,A001-W01,Compressor,3.48,83.69,2088.66,0.32
2024-09-28,A001,A001-W01,Pump,3.61,68.47,2113.28,0.33
2024-09-29,A001,A001-W01,Valve,3.68,80.51,2030.68,0.21
2024-09-30,A001,A001-W01,Valve,2.87,69.08,2079.89,0.29
2024-10-01,A001,A001-W01,Valve,4.52,86.71,2017.99,0.49
2024-10-02,A001,A001-W01,Valve,3.4,77.32,2067.46,0.19
2024-10-03,A001,A001-W01,Pump,3.01,66.23,1950.48,0.42
2024-10-04,A001,A001-W01,Valve,3.84,63.33,2134.75,0.22
2024-10-05,A001,A001-W01,Valve,3.67,81.35,2107.8,0.33
2024-10-06,A001,A001-W01,Compressor,3.02,60.23,2093.52,0.18
2024-10-07,A001,A001-W01,Compressor,3.64,81.7,2070.37,0.21
2024-10-08,A001,A001-W01,Valve,4.23,66.1,2087.27,0.24
2024-10-09,A001,A001-W01,Valve,4.28,64.02,2005.07,0.24
2024-10-10,A001,A001-W01,Pump,3.21,67.89,2081.93,0.19
2024-10-11,A001,A001-W01,Valve,3.39,74.41,2081.13,0.19
2024-10-12,A001,A001-W01,Compressor,2.63,74.9,2055.43,0.16
2024-10-13,A001,A001-W01,Pump,4.38,76.93,2018.33,0.24
2024-10-14,A001,A001-W01,Valve,2.88,79.38,2063.78,0.29
2024-10-15,A001,A001-W01,Pump,5.05,88.37,2100.05,0.64
2024-10-16,A001,A001-W01,Valve,4.06,81.46,2120.64,0.23
2024-10-17,A001,A001-W01,Valve,2.52,70.23,2009.16,0.15
2024-10-18,A001,A001-W01,Valve,3.59,79.68,2021.88,0.32
2024-10-19,A001,A001-W01,Pump,2.81,78.79,2120.65,0.17
2024-10-20,A001,A001-W01,Valve,4.04,78.79,2121.28,0.47
2024-10-21,A001,A001-W01,Valve,3.35,67.95,2081.92,0.31
2024-10-22,A001,A001-W01,Pump,4.65,84.7,2110.47,0.62
2024-10-23,A001,A001-W01,Compressor,3.42,73.22,1999.65,0.2
2024-10-24,A001,A001-W01,Compressor,3.36,84.98,2071.24,0.19
2024-10-25,A001,A001-W01,Pump,4.32,70.89,1990.7,0.24
2024-10-26,A001,A001-W01,Compressor,4.3,63.34,2093.33,0.24
2024-10-27,A001,A001-W01,Compressor,4.62,67.27,1973.61,0.5
2024-10-28,A001,A001-W01,Compressor,2.65,65.58,2069.18,0.16
2024-10-29,A001,A001-W01,Pump,3.53,73.48,1950.46,0.2
2024-10-30,A001,A001-W01,Pump,2.63,74.82,2027.02,0.16
2024-10-31,A001,A001-W01,Pump,3.5,84.79,2036.87,0.32
2024-11-01,A001,A001-W01,Compressor,3.93,66.7,1955.82,0.22
2024-11-02,A001,A001-W01,Compressor,3.8,74.48,1970.79,0.45
2024-11-03,A001,A001-W01,Compressor,4.25,66.08,2017.95,0.24
2024-11-04,A001,A001-W01,Pump,3.73,76.64,2118.98,0.33
2024-11-05,A001,A001-W01,Valve,3.08,66.11,1984.31,0.3
2024-11-06,A001,A001-W01,Valve,5.1,78.03,2033.04,0.64
2024-11-07,A001,A001-W01,Compressor,4.13,78.67,2126.06,0.35
2024-11-08,A001,A001-W01,Pump,4.14,64.94,2067.19,0.47
2024-11-09,A001,A001-W01,Compressor,2.64,76.51,2139.91,0.16
2024-11-10,A001,A001-W01,Pump,3.36,60.83,2062.84,0.19
2024-11-11,A001,A001-W01,Compressor,2.8,73.59,2030.87,0.28
2024-11-12,A001,A001-W01,Compressor,3.01,82.38,2014.76,0.18
2024-11-13,A001,A001-W01,Pump,2.83,60.06,2088.44,0.17
2024-11-14,A001,A001-W01,Pump,4.29,62.59,2083.32,0.24
2024-11-15,A001,A001-W01,Compressor,3.74,73.23,1973.9,0.33
2024-11-16,A001,A001-W01,Pump,2.71,70.59,2095.54,0.16
2024-11-17,A001,A001-W01,Compressor,3.23,66.12,2069.41,0.43
2024-11-18,A001,A001-W01,Valve,3.44,75.27,2017.21,0.56
2024-11-19,A001,A001-W01,Compressor,4.03,81.64,1960.21,0.59
2024-11-20,A001,A001-W01,Compressor,4.53,74.21,2077.47,0.49
2024-11-21,A001,A001-W01,Pump,4.38,83.82,2018.08,0.24
2024-11-22,A001,A001-W01,Compressor,3.23,71.74,2054.09,0.43
2024-11-23,A001,A001-W01,Compressor,4.5,84.89,2170.63,0.37
2024-11-24,A001,A001-W01,Valve,4.34,86.48,1991.02,0.36
2024-11-25,A001,A001-W01,Compressor,3.96,86.21,1997.14,0.34
2024-11-26,A001,A001-W01,Compressor,2.91,66.52,2038.31,0.17
2024-11-27,A001,A001-W01,Compressor,2.98,62.86,1911.42,0.29
2024-11-28,A001,A001-W01,Compressor,3.11,72.08,2049.71,0.18
2024-11-29,A001,A001-W01,Pump,4.26,72.0,1948.56,0.6
2024-11-30,A001,A001-W01,Compressor,4.13,77.87,1961.73,0.23
2024-12-01,A001,A001-W01,Pump,3.65,75.74,2031.69,0.57
2024-12-02,A001,A001-W01,Valve,4.13,78.11,2045.59,0.35
2024-12-03,A001,A001-W01,Valve,2.51,70.57,2138.85,0.15
2024-12-04,A001,A001-W01,Pump,3.4,72.5,1930.0,0.32
2024-12-05,A001,A001-W01,Pump,3.48,65.11,2065.63,0.2
2024-12-06,A001,A001-W01,Compressor,4.24,82.61,1904.1,0.24
2024-12-07,A001,A001-W01,Compressor,3.4,83.79,2019.49,0.44
2024-12-08,A001,A001-W01,Valve,4.36,71.47,1992.86,0.24
2024-12-09,A001,A001-W01,Compressor,4.37,63.13,2063.72,0.24
2024-12-10,A001,A001-W01,Valve,3.36,67.66,2017.55,0.19
2024-12-11,A001,A001-W01,Pump,4.68,64.97,2053.22,0.5
2024-12-12,A001,A001-W01,Valve,2.92,65.97,2022.77,0.17
2024-12-13,A001,A001-W01,Valve,3.18,60.18,2097.99,0.18
2024-12-14,A001,A001-W01,Compressor,2.74,75.83,2098.09,0.16
2024-12-15,A001,A001-W01,Pump,4.14,65.43,1943.74,0.59
2024-12-16,A001,A001-W01,Pump,3.13,75.05,2028.03,0.3
2024-12-17,A001,A001-W01,Valve,3.05,69.99,2126.26,0.18
2024-12-18,A001,A001-W01,Pump,3.83,80.57,1974.26,0.22
2024-12-19,A001,A001-W01,Pump,3.51,79.13,1970.54,0.2
2024-12-20,A001,A001-W01,Compressor,2.67,76.08,2016.03,0.16
2024-12-21,A001,A001-W01,Pump,4.77,68.16,2042.27,0.5
2024-12-22,A001,A001-W01,Compressor,3.29,61.52,2147.38,0.31
2024-12-23,A001,A001-W01,Pump,3.75,68.9,2105.04,0.21
2024-12-24,A001,A001-W01,Valve,3.27,70.45,1956.16,0.19
2024-12-25,A001,A001-W01,Valve,4.26,66.47,2005.59,0.6
2024-12-26,A001,A001-W01,Compressor,4.09,68.52,2067.11,0.23
2024-12-27,A001,A001-W01,Pump,4.35,85.94,2026.7,0.48
2024-12-28,A001,A001-W01,Valve,3.11,64.22,2022.4,0.18
2024-12-29,A001,A001-W01,Pump,3.81,75.68,2133.99,0.58
2024-12-30,A001,A001-W01,Compressor,3.92,60.53,2069.72,0.22
2024-12-31,A001,A001-W01,Compressor,4.61,67.95,2110.24,0.5
2023-01-01,A001,A001-W02,Compressor,4.07,81.37,1975.87,0.47
2023-01-02,A001,A001-W02,Valve,4.16,74.7,1961.4,0.35
2023-01-03,A001,A001-W02,Pump,3.7,68.28,1971.04,0.57
2023-01-04,A001,A001-W02,Valve,2.9,71.76,2048.63,0.29
2023-01-05,A001,A001-W02,Compressor,3.14,81.91,1947.59,0.42
2023-01-06,A001,A001-W02,Valve,3.05,79.62,1996.75,0.3
2023-01-07,A001,A001-W02,Valve,4.09,87.58,1938.41,0.59
2023-01-08,A001,A001-W02,Valve,3.63,76.24,1972.17,0.21
2023-01-09,A001,A001-W02,Compressor,4.22,68.77,1959.54,0.6
2023-01-10,A001,A001-W02,Valve,3.14,84.57,2029.26,0.54
2023-01-11,A001,A001-W02,Compressor,4.67,87.94,2018.7,0.62
2023-01-12,A001,A001-W02,Compressor,2.7,83.85,1998.06,0.28
2023-01-13,A001,A001-W02,Pump,4.08,77.04,2041.95,0.23
2023-01-14,A001,A001-W02,Pump,4.14,78.64,1936.48,0.59
2023-01-15,A001,A001-W02,Compressor,2.79,65.91,2047.73,0.28
