date,asset_id,well_id,oil_produced_bbl,gas_produced_mcf,water_cut_pct,downtime_hours
2024-03-24,A001,A001-W01,894.7,6336.23,25.56,0
2024-03-25,A001,A001-W01,923.1,6338.33,25.95,1
2024-03-26,A001,A001-W01,929.93,6492.47,26.07,1
2024-03-27,A001,A001-W01,932.69,6205.23,25.91,0
2024-03-28,A001,A001-W01,892.68,6305.59,25.26,2
2024-03-29,A001,A001-W01,908.93,6806.22,25.19,0
2024-03-30,A001,A001-W01,868.47,6587.23,25.27,0
2024-03-31,A001,A001-W01,860.03,6619.19,26.14,2
2024-04-01,A001,A001-W01,873.92,6251.48,25.43,1
2024-04-02,A001,A001-W01,872.5,6503.95,25.53,2
2024-04-03,A001,A001-W01,871.27,6209.29,25.39,0
2024-04-04,A001,A001-W01,931.97,6733.35,25.4,0
2024-04-05,A001,A001-W01,897.06,6374.78,25.4,2
2024-04-06,A001,A001-W01,884.61,6478.52,25.46,1
2024-04-07,A001,A001-W01,903.25,6645.83,25.2,1
2024-04-08,A001,A001-W01,874.3,6501.4,25.98,3
2024-04-09,A001,A001-W01,955.84,6398.06,25.08,2
2024-04-10,A001,A001-W01,929.38,6231.8,26.14,1
2024-04-11,A001,A001-W01,898.71,6303.95,25.42,1
2024-04-12,A001,A001-W01,927.43,6423.28,25.52,3
2024-04-13,A001,A001-W01,912.9,6423.8,25.13,0
2024-04-14,A001,A001-W01,923.1,6410.34,25.64,3
2024-04-15,A001,A001-W01,952.43,6239.24,25.48,3
2024-04-16,A001,A001-W01,951.88,6558.1,25.25,3
2024-04-17,A001,A001-W01,921.93,6130.38,25.7,0
2024-04-18,A001,A001-W01,865.73,6777.54,25.7,0
2024-04-19,A001,A001-W01,853.89,6290.97,25.4,0
2024-04-20,A001,A001-W01,864.08,6591.74,25.38,3
2024-04-21,A001,A001-W01,853.74,6402.78,25.5,1
2024-04-22,A001,A001-W01,883.27,6259.92,25.17,1
2024-04-23,A001,A001-W01,891.37,6646.85,25.69,2
2024-04-24,A001,A001-W01,869.23,6265.84,25.48,1
2024-04-25,A001,A001-W01,916.99,6210.44,25.18,2
2024-04-26,A001,A001-W01,942.23,6803.67,25.29,0
2024-04-27,A001,A001-W01,916.47,6322.03,25.06,3
2024-04-28,A001,A001-W01,912.03,6619.31,25.04,0
2024-04-29,A001,A001-W01,933.49,6594.85,25.67,0
2024-04-30,A001,A001-W01,910.81,6471.06,25.05,2
2024-05-01,A001,A001-W01,896.73,6276.72,25.73,2
2024-05-02,A001,A001-W01,956.33,6698.1,25.53,1
2024-05-03,A001,A001-W01,894.51,6359.44,25.56,0
2024-05-04,A001,A001-W01,912.23,6241.66,25.32,2
2024-05-05,A001,A001-W01,845.9,6361.29,25.94,0
2024-05-06,A001,A001-W01,878.79,6526.95,26.11,1
2024-05-07,A001,A001-W01,927.59,6552.85,25.29,2
2024-05-08,A001,A001-W01,913.92,6139.99,26.27,2
2024-05-09,A001,A001-W01,934.4,6595.47,25.54,2
2024-05-10,A001,A001-W01,847.84,6574.43,25.56,2
2024-05-11,A001,A001-W01,943.61,6864.63,25.4,2
2024-05-12,A001,A001-W01,866.58,6720.26,25.25,0
2024-05-13,A001,A001-W01,879.83,6314.94,25.54,0
2024-05-14,A001,A001-W01,869.78,6418.56,25.16,0
2024-05-15,A001,A001-W01,921.09,6383.55,26.33,0
2024-05-16,A001,A001-W01,907.61,6335.71,25.96,2
2024-05-17,A001,A001-W01,873.97,6666.23,25.47,0
2024-05-18,A001,A001-W01,920.01,6217.93,25.4,0
2024-05-19,A001,A001-W01,855.32,6151.76,25.34,1
2024-05-20,A001,A001-W01,839.03,6342.54,26.15,3
2024-05-21,A001,A001-W01,886.98,6492.18,25.78,0
2024-05-22,A001,A001-W01,878.62,6693.87,25.28,0
2024-05-23,A001,A001-W01,926.02,6517.47,25.59,1
2024-05-24,A001,A001-W01,861.22,6014.37,25.88,1
2024-05-25,A001,A001-W01,882.72,6397.78,25.31,0
2024-05-26,A001,A001-W01,847.61,6595.93,26.25,3
2024-05-27,A001,A001-W01,895.79,6346.84,25.61,0
2024-05-28,A001,A001-W01,858.71,6084.61,25.71,2
2024-05-29,A001,A001-W01,907.55,6492.17,25.39,1
2024-05-30,A001,A001-W01,909.24,6500.56,25.43,0
2024-05-31,A001,A001-W01,882.05,6290.71,25.71,0
2024-06-01,A001,A001-W01,887.23,6770.27,25.24,0
2024-06-02,A001,A001-W01,933.71,6176.9,25.34,0
2024-06-03,A001,A001-W01,876.64,6365.12,25.34,3
2024-06-04,A001,A001-W01,868.26,6305.8,25.65,3
2024-06-05,A001,A001-W01,879.98,6696.57,25.83,1
2024-06-06,A001,A001-W01,867.18,6612.48,25.6,0
2024-06-07,A001,A001-W01,882.57,6762.77,25.14,0
2024-06-08,A001,A001-W01,853.62,6110.0,26.01,0
2024-06-09,A001,A001-W01,842.33,6111.96,25.65,3
2024-06-10,A001,A001-W01,907.86,6461.9,25.52,0
2024-06-11,A001,A001-W01,890.97,6839.3,25.62,0
2024-06-12,A001,A001-W01,854.07,6088.45,25.69,0
2024-06-13,A001,A001-W01,828.09,6553.98,26.21,3
2024-06-14,A001,A001-W01,892.51,6356.08,25.95,1
2024-06-15,A001,A001-W01,859.26,6427.46,26.57,2
2024-06-16,A001,A001-W01,842.82,6194.06,26.14,1
2024-06-17,A001,A001-W01,882.82,6879.33,25.57,0
2024-06-18,A001,A001-W01,924.36,6758.11,25.63,1
2024-06-19,A001,A001-W01,841.53,6162.93,26.39,0
2024-06-20,A001,A001-W01,856.91,6380.41,25.85,2
2024-06-21,A001,A001-W01,922.75,6516.81,25.41,0
2024-06-22,A001,A001-W01,858.29,6274.25,25.65,0
2024-06-23,A001,A001-W01,871.38,6574.73,25.29,3
2024-06-24,A001,A001-W01,921.68,6599.84,25.31,2
2024-06-25,A001,A001-W01,879.0,6538.54,26.19,0
2024-06-26,A001,A001-W01,858.1,6246.8,25.51,0
2024-06-27,A001,A001-W01,941.42,6361.53,25.49,0
2024-06-28,A001,A001-W01,831.8,6401.6,26.23,0
2024-06-29,A001,A001-W01,866.87,6320.37,26.31,0
2024-06-30,A001,A001-W01,934.26,6200.64,25.35,0
2024-07-01,A001,A001-W01,871.54,6397.39,25.76,0
2024-07-02,A001,A001-W01,910.12,6106.98,25.75,0
2024-07-03,A001,A001-W01,857.75,6270.82,25.98,0
2024-07-04,A001,A001-W01,880.11,6419.09,25.53,3
2024-07-05,A001,A001-W01,917.97,6716.5,25.94,0
2024-07-06,A001,A001-W01,909.56,6313.91,25.2,1
2024-07-07,A001,A001-W01,901.8,6447.62,25.66,0
2024-07-08,A001,A001-W01,856.45,6186.36,25.71,1
2024-07-09,A001,A001-W01,926.12,6387.87,25.66,0
2024-07-10,A001,A001-W01,872.26,5971.13,26.42,0
2024-07-11,A001,A001-W01,840.6,5983.41,25.79,0
2024-07-12,A001,A001-W01,896.88,6378.44,26.11,0
2024-07-13,A001,A001-W01,914.68,6104.66,25.75,1
2024-07-14,A001,A001-W01,896.16,6801.55,25.21,0
2024-07-15,A001,A001-W01,861.92,6566.89,25.77,3
2024-07-16,A001,A001-W01,924.62,6429.79,25.73,3
2024-07-17,A001,A001-W01,887.67,6289.47,25.85,2
2024-07-18,A001,A001-W01,885.91,6240.23,25.74,0
2024-07-19,A001,A001-W01,852.38,5967.9,25.8,2
2024-07-20,A001,A001-W01,890.67,6065.07,25.64,3
2024-07-21,A001,A001-W01,907.96,6443.18,25.35,0
2024-07-22,A001,A001-W01,883.08,6709.48,25.27,0
2024-07-23,A001,A001-W01,904.96,6568.05,26.29,3
2024-07-24,A001,A001-W01,855.28,6321.99,25.82,0
2024-07-25,A001,A001-W01,901.97,6717.1,25.44,0
2024-07-26,A001,A001-W01,895.08,6413.42,25.17,0
2024-07-27,A001,A001-W01,926.52,6702.98,25.68,0
2024-07-28,A001,A001-W01,878.87,6354.8,25.33,3
2024-07-29,A001,A001-W01,945.98,6352.89,25.6,2
2024-07-30,A001,A001-W01,838.63,6478.75,25.53,1
2024-07-31,A001,A001-W01,912.03,6344.2,26.11,0
2024-08-01,A001,A001-W01,898.84,6162.3,25.85,1
2024-08-02,A001,A001-W01,897.05,6727.45,25.25,0
2024-08-03,A001,A001-W01,852.72,6239.36,25.58,0
2024-08-04,A001,A001-W01,877.34,6329.53,26.24,0
2024-08-05,A001,A001-W01,900.97,6418.32,26.58,0
2024-08-06,A001,A001-W01,907.66,6461.79,26.0,1
2024-08-07,A001,A001-W01,920.08,6417.2,25.92,3
2024-08-08,A001,A001-W01,875.87,6407.65,25.72,0
2024-08-09,A001,A001-W01,885.76,6162.01,25.63,0
2024-08-10,A001,A001-W01,930.69,6421.17,25.37,0
2024-08-11,A001,A001-W01,922.37,6527.48,25.85,0
2024-08-12,A001,A001-W01,853.17,6592.03,25.51,1
2024-08-13,A001,A001-W01,891.67,6553.99,25.22,0
2024-08-14,A001,A001-W01,854.99,6195.48,26.09,0
2024-08-15,A001,A001-W01,898.16,6502.54,26.66,1
2024-08-16,A001,A001-W01,866.41,5982.77,25.55,0
2024-08-17,A001,A001-W01,874.72,6095.78,25.84,0
2024-08-18,A001,A001-W01,899.81,6614.92,25.56,0
2024-08-19,A001,A001-W01,875.91,6267.11,25.49,0
2024-08-20,A001,A001-W01,925.04,6750.81,25.81,1
2024-08-21,A001,A001-W01,905.63,6159.99,26.06,3
2024-08-22,A001,A001-W01,887.09,6644.19,25.6,0
2024-08-23,A001,A001-W01,894.64,6281.95,25.7,2
2024-08-24,A001,A001-W01,892.34,6593.26,25.63,2
2024-08-25,A001,A001-W01,860.56,6077.12,26.14,0
2024-08-26,A001,A001-W01,848.41,6255.75,26.1,1
2024-08-27,A001,A001-W01,851.03,6440.14,26.1,1
2024-08-28,A001,A001-W01,897.71,6127.29,26.45,0
2024-08-29,A001,A001-W01,834.62,5979.14,26.7,0
2024-08-30,A001,A001-W01,929.32,6119.74,25.76,0
2024-08-31,A001,A001-W01,891.74,6193.0,25.88,0
2024-09-01,A001,A001-W01,899.89,6663.19,25.22,0
2024-09-02,A001,A001-W01,908.42,6443.47,26.19,0
2024-09-03,A001,A001-W01,849.02,6316.34,26.05,2
2024-09-04,A001,A001-W01,896.52,6402.8,26.51,0
2024-09-05,A001,A001-W01,877.66,6269.69,25.25,0
2024-09-06,A001,A001-W01,861.45,6379.4,25.33,0
2024-09-07,A001,A001-W01,897.95,6142.3,25.94,0
2024-09-08,A001,A001-W01,858.75,6491.22,26.36,0
2024-09-09,A001,A001-W01,935.14,6650.04,25.73,1
2024-09-10,A001,A001-W01,899.04,6148.89,25.99,0
2024-09-11,A001,A001-W01,859.85,6290.55,25.55,0
2024-09-12,A001,A001-W01,908.12,6795.97,25.39,0
2024-09-13,A001,A001-W01,909.51,6107.22,25.81,2
2024-09-14,A001,A001-W01,924.58,6631.54,25.24,0
2024-09-15,A001,A001-W01,891.92,6597.54,25.91,1
2024-09-16,A001,A001-W01,831.43,6064.41,26.76,1
2024-09-17,A001,A001-W01,833.57,6049.91,26.16,0
2024-09-18,A001,A001-W01,828.89,6256.1,26.55,3
2024-09-19,A001,A001-W01,926.08,6661.02,25.1,0
2024-09-20,A001,A001-W01,901.85,6548.16,25.95,3
2024-09-21,A001,A001-W01,902.25,6155.54,25.75,2
2024-09-22,A001,A001-W01,860.41,6700.85,25.41,2
2024-09-23,A001,A001-W01,845.19,6310.06,26.31,0
2024-09-24,A001,A001-W01,841.31,6467.14,26.37,2
2024-09-25,A001,A001-W01,813.73,5898.98,26.78,3
2024-09-26,A001,A001-W01,879.26,6490.87,25.71,0
2024-09-27,A001,A001-W01,879.34,6484.55,26.64,1
2024-09-28,A001,A001-W01,919.51,6069.47,26.39,1
2024-09-29,A001,A001-W01,855.81,6171.77,25.91,0
2024-09-30,A001,A001-W01,853.69,5975.07,25.62,1
2024-10-01,A001,A001-W01,864.1,6290.3,26.12,2
2024-10-02,A001,A001-W01,911.32,6477.39,25.48,0
2024-10-03,A001,A001-W01,896.71,6024.09,26.9,2
2024-10-04,A001,A001-W01,898.76,6581.38,25.67,0
2024-10-05,A001,A001-W01,887.7,6379.71,25.54,1
2024-10-06,A001,A001-W01,906.43,6207.26,26.02,0
2024-10-07,A001,A001-W01,922.95,6406.58,26.28,0
2024-10-08,A001,A001-W01,859.4,6038.53,25.82,0
2024-10-09,A001,A001-W01,876.62,6435.33,26.41,0
2024-10-10,A001,A001-W01,912.68,6143.78,25.3,0
2024-10-11,A001,A001-W01,822.98,6409.91,26.21,0
2024-10-12,A001,A001-W01,886.04,6324.08,25.62,0
2024-10-13,A001,A001-W01,900.66,6578.9,25.76,0
2024-10-14,A001,A001-W01,882.02,6539.08,25.68,1
2024-10-15,A001,A001-W01,900.99,6189.95,25.73,3
2024-10-16,A001,A001-W01,908.55,6324.8,25.53,0
2024-10-17,A001,A001-W01,841.31,6100.43,26.3,0
2024-10-18,A001,A001-W01,850.74,5947.82,26.92,1
2024-10-19,A001,A001-W01,868.23,6566.54,25.51,0
2024-10-20,A001,A001-W01,885.24,6554.81,25.58,2
2024-10-21,A001,A001-W01,892.33,6320.33,25.4,1
2024-10-22,A001,A001-W01,885.06,6197.99,25.57,3
2024-10-23,A001,A001-W01,839.89,6351.81,26.21,0
2024-10-24,A001,A001-W01,934.69,6504.31,25.37,0
2024-10-25,A001,A001-W01,870.47,6302.11,26.29,0
2024-10-26,A001,A001-W01,867.16,6214.82,25.34,0
2024-10-27,A001,A001-W01,844.07,6121.72,26.63,2
2024-10-28,A001,A001-W01,870.91,6701.53,25.29,0
2024-10-29,A001,A001-W01,810.46,6309.28,26.77,0
2024-10-30,A001,A001-W01,845.84,5856.96,26.25,0
2024-10-31,A001,A001-W01,877.65,6623.39,26.07,1
2024-11-01,A001,A001-W01,860.2,6300.35,26.95,0
2024-11-02,A001,A001-W01,831.12,5939.26,25.71,2
2024-11-03,A001,A001-W01,861.21,6257.5,25.77,0
2024-11-04,A001,A001-W01,936.85,6699.8,25.77,1
2024-11-05,A001,A001-W01,836.87,6456.12,26.16,1
2024-11-06,A001,A001-W01,848.54,6376.31,25.48,3
2024-11-07,A001,A001-W01,846.95,6564.55,25.88,1
2024-11-08,A001,A001-W01,851.07,6142.18,26.03,2
2024-11-09,A001,A001-W01,927.39,6538.47,25.67,0
2024-11-10,A001,A001-W01,889.7,6068.25,26.5,0
2024-11-11,A001,A001-W01,914.34,6249.8,25.42,1
2024-11-12,A001,A001-W01,858.62,6448.88,25.81,0
2024-11-13,A001,A001-W01,890.82,6147.42,26.07,0
2024-11-14,A001,A001-W01,889.13,6215.29,26.3,0
2024-11-15,A001,A001-W01,843.19,6284.71,26.4,1
2024-11-16,A001,A001-W01,867.48,6232.74,25.51,0
2024-11-17,A001,A001-W01,857.01,6227.26,26.07,2
2024-11-18,A001,A001-W01,878.64,6305.06,25.92,3
2024-11-19,A001,A001-W01,894.97,5946.91,26.72,3
2024-11-20,A001,A001-W01,916.35,6166.83,26.01,2
2024-11-21,A001,A001-W01,860.88,6496.5,26.47,0
2024-11-22,A001,A001-W01,850.56,6264.85,26.16,2
2024-11-23,A001,A001-W01,891.83,6597.63,25.24,1
2024-11-24,A001,A001-W01,833.18,5954.08,26.7,1
2024-11-25,A001,A001-W01,903.05,6483.87,26.25,1
2024-11-26,A001,A001-W01,876.38,6193.77,25.46,0
2024-11-27,A001,A001-W01,853.4,6026.8,26.05,1
2024-11-28,A001,A001-W01,866.74,6552.07,25.87,0
2024-11-29,A001,A001-W01,830.03,6103.9,26.53,3
2024-11-30,A001,A001-W01,846.73,6332.53,26.58,0
2024-12-01,A001,A001-W01,846.54,6074.98,25.42,3
2024-12-02,A001,A001-W01,884.4,6161.2,26.33,1
2024-12-03,A001,A001-W01,860.28,6575.61,25.46,0
2024-12-04,A001,A001-W01,828.43,6412.7,26.33,1
2024-12-05,A001,A001-W01,856.26,6562.52,26.17,0
2024-12-06,A001,A001-W01,838.51,6052.59,26.77,0
2024-12-07,A001,A001-W01,865.64,6057.39,26.13,2
2024-12-08,A001,A001-W01,881.05,6300.44,25.65,0
2024-12-09,A001,A001-W01,859.78,6357.78,26.15,0
2024-12-10,A001,A001-W01,854.25,5931.72,26.81,0
2024-12-11,A001,A001-W01,907.15,6582.33,25.95,2
2024-12-12,A001,A001-W01,852.81,6350.16,26.54,0
2024-12-13,A001,A001-W01,845.71,6652.12,26.22,0
2024-12-14,A001,A001-W01,919.16,6422.1,26.26,0
2024-12-15,A001,A001-W01,879.98,6095.54,27.1,3
2024-12-16,A001,A001-W01,809.5,6357.03,27.13,1
2024-12-17,A001,A001-W01,924.47,6093.5,25.48,0
2024-12-18,A001,A001-W01,849.37,6406.08,25.49,0
2024-12-19,A001,A001-W01,862.23,6283.87,26.87,0
2024-12-20,A001,A001-W01,852.63,6349.26,26.03,0
2024-12-21,A001,A001-W01,840.72,6407.41,26.7,2
2024-12-22,A001,A001-W01,898.48,6481.39,25.3,1
2024-12-23,A001,A001-W01,918.85,6152.2,26.04,0
2024-12-24,A001,A001-W01,838.06,6342.73,26.81,0
2024-12-25,A001,A001-W01,844.96,6436.12,26.33,3
2024-12-26,A001,A001-W01,907.98,6290.43,26.0,0
2024-12-27,A001,A001-W01,874.84,6049.56,26.27,2
2024-12-28,A001,A001-W01,872.67,6559.07,26.51,0
2024-12-29,A001,A001-W01,905.43,6652.28,25.57,3
2024-12-30,A001,A001-W01,890.01,6278.36,25.96,0
2024-12-31,A001,A001-W01,903.07,6656.76,26.3,2
2023-01-01,A001,A001-W02,1130.53,5146.22,13.78,2
2023-01-02,A001,A001-W02,1175.07,5282.81,13.78,1
2023-01-03,A001,A001-W02,1166.17,5478.62,13.78,3
2023-01-04,A001,A001-W02,1170.96,5124.06,13.78,1
2023-01-05,A001,A001-W02,1131.4,5268.33,13.79,2
2023-01-06,A001,A001-W02,1141.83,5519.36,13.79,1
2023-01-07,A001,A001-W02,1155.33,5402.4,13.78,3
2023-01-08,A001,A001-W02,1099.88,5276.97,13.79,0
2023-01-09,A001,A001-W02,1112.78,5102.78,13.8,3
2023-01-10,A001,A001-W02,1127.84,5279.63,13.79,3
2023-01-11,A001,A001-W02,1100.08,5067.33,13.79,3
2023-01-12,A001,A001-W02,1174.77,5067.25,13.8,1
2023-01-13,A001,A001-W02,1177.81,5154.24,13.79,0
2023-01-14,A001,A001-W02,1109.98,5423.35,13.81,3
2023-01-15,A001,A001-W02,1149.41,5112.58,13.81,1
2023-01-16,A001,A001-W02,1113.59,5316.75,13.83,0
2023-01-17,A001,A001-W02,1142.99,5469.17,13.83,2
2023-01-18,A001,A001-W02,1137.68,5098.26,13.83,1
2023-01-19,A001,A001-W02,1072.04,5224.47,13.81,1
2023-01-20,A001,A001-W02,1128.15,5112.0,13.82,0
2023-01-21,A001,A001-W02,1144.01,5356.54,13.83,0
2023-01-22,A001,A001-W02,1090.52,5442.35,13.84,0
2023-01-23,A001,A001-W02,1130.42,5058.61,13.8,0
2023-01-24,A001,A001-W02,1107.56,5048.53,13.85,3
2023-01-25,A001,A001-W02,1111.27,5238.56,13.83,0
2023-01-26,A001,A001-W02,1150.83,5174.73,13.82,0
2023-01-27,A001,A001-W02,1147.8,5194.48,13.82,3
2023-01-28,A001,A001-W02,1074.61,5026.78,13.84,3
2023-01-29,A001,A001-W02,1121.21,5161.12,13.81,2
2023-01-30,A001,A001-W02,1179.29,5322.9,13.84,0
2023-01-31,A001,A001-W02,1175.67,5283.16,13.86,2
2023-02-01,A001,A001-W02,1138.71,5138.91,13.86,0
2023-02-02,A001,A001-W02,1073.35,5398.9,13.84,0
2023-02-03,A001,A001-W02,1167.57,5386.52,13.86,3
2023-02-04,A001,A001-W02,1148.89,5333.59,13.83,1
2023-02-05,A001,A001-W02,1115.5,5283.37,13.9,0
2023-02-06,A001,A001-W02,1101.42,5396.75,13.83,1
2023-02-07,A001,A001-W02,1152.82,5380.34,13.9,3
2023-02-08,A001,A001-W02,1078.43,5382.71,13.85,0
2023-02-09,A001,A001-W02,1123.26,5043.98,13.85,1
2023-02-10,A001,A001-W02,1070.28,5384.11,13.82,2
2023-02-11,A001,A001-W02,1135.61,5028.67,13.82,3
2023-02-12,A001,A001-W02,1091.61,5353.48,13.92,1
2023-02-13,A001,A001-W02,1105.02,5127.23,13.94,0
2023-02-14,A001,A001-W02,1122.5,5049.1,13.9,2
2023-02-15,A001,A001-W02,1076.76,5126.78,13.91,0
2023-02-16,A001,A001-W02,1091.95,5195.09,13.88,1
2023-02-17,A001,A001-W02,1131.91,5500.37,13.95,0
2023-02-18,A001,A001-W02,1106.24,5485.2,13.84,0
2023-02-19,A001,A001-W02,1145.55,5500.27,13.87,1
2023-02-20,A001,A001-W02,1145.33,5369.11,13.87,2
2023-02-21,A001,A001-W02,1076.64,5136.47,13.85,2
2023-02-22,A001,A001-W02,1172.16,5125.25,13.91,0
2023-02-23,A001,A001-W02,1103.14,5267.1,13.89,1
2023-02-24,A001,A001-W02,1152.54,5505.36,13.83,3
2023-02-25,A001,A001-W02,1126.71,5187.78,13.9,1
2023-02-26,A001,A001-W02,1166.8,5126.06,13.9,0
2023-02-27,A001,A001-W02,1109.8,5231.36,13.86,0
2023-02-28,A001,A001-W02,1161.23,5385.24,13.87,3
2023-03-01,A001,A001-W02,1170.1,5097.85,13.91,0
2023-03-02,A001,A001-W02,1076.08,5314.48,13.84,0
2023-03-03,A001,A001-W02,1087.35,5149.51,13.9,3
2023-03-04,A001,A001-W02,1139.74,5268.15,13.96,0
2023-03-05,A001,A001-W02,1101.02,5456.82,13.93,0
2023-03-06,A001,A001-W02,1164.22,5125.57,13.9,1
2023-03-07,A001,A001-W02,1163.71,5165.87,13.84,1
2023-03-08,A001,A001-W02,1124.75,5164.55,13.98,2
2023-03-09,A001,A001-W02,1104.67,5383.89,13.93,3
2023-03-10,A001,A001-W02,1131.75,5103.36,13.97,3
2023-03-11,A001,A001-W02,1122.5,5191.67,13.9,2
2023-03-12,A001,A001-W02,1095.59,5133.23,13.91,0
2023-03-13,A001,A001-W02,1067.31,4989.59,13.87,3
2023-03-14,A001,A001-W02,1090.34,5167.28,13.9,3
2023-03-15,A001,A001-W02,1115.05,5115.4,13.86,0
2023-03-16,A001,A001-W02,1072.02,5152.38,13.89,0
2023-03-17,A001,A001-W02,1097.69,5046.99,14.0,0
2023-03-18,A001,A001-W02,1148.59,5302.62,14.03,0
2023-03-19,A001,A001-W02,1139.17,5018.45,14.0,1
2023-03-20,A001,A001-W02,1069.57,5291.53,13.95,2
2023-03-21,A001,A001-W02,1130.21,5113.84,13.91,2
2023-03-22,A001,A001-W02,1146.22,5221.65,13.97,0
2023-03-23,A001,A001-W02,1145.01,5440.94,13.97,1
2023-03-24,A001,A001-W02,1107.99,5148.38,13.92,0
2023-03-25,A001,A001-W02,1067.75,5030.64,13.91,0
2023-03-26,A001,A001-W02,1099.42,5142.01,13.98,3
2023-03-27,A001,A001-W02,1090.97,5477.36,13.94,0
2023-03-28,A001,A001-W02,1081.07,5375.7,13.96,0
2023-03-29,A001,A001-W02,1122.11,5471.05,13.94,0
2023-03-30,A001,A001-W02,1158.51,5038.13,13.95,0
2023-03-31,A001,A001-W02,1128.24,5010.08,13.91,0
2023-04-01,A001,A001-W02,1090.24,5439.53,14.01,0
2023-04-02,A001,A001-W02,1094.16,5173.19,13.92,0
2023-04-03,A001,A001-W02,1098.76,5125.07,13.94,3
2023-04-04,A001,A001-W02,1073.46,5271.29,13.93,0
2023-04-05,A001,A001-W02,1111.53,5437.93,14.04,3
2023-04-06,A001,A001-W02,1116.08,5204.15,14.06,1
2023-04-07,A001,A001-W02,1152.33,5424.92,13.93,2
2023-04-08,A001,A001-W02,1081.24,5174.07,14.0,3
2023-04-09,A001,A001-W02,1153.81,5234.77,14.07,1
2023-04-10,A001,A001-W02,1115.02,5040.1,13.92,0
2023-04-11,A001,A001-W02,1090.85,5260.62,14.03,1
2023-04-12,A001,A001-W02,1160.84,4987.06,13.97,0
2023-04-13,A001,A001-W02,1134.3,5327.66,14.08,0
2023-04-14,A001,A001-W02,1075.37,5413.15,13.93,3
2023-04-15,A001,A001-W02,1152.06,5107.0,13.95,3
2023-04-16,A001,A001-W02,1139.14,5144.73,13.96,0
2023-04-17,A001,A001-W02,1169.88,5110.62,13.88,3
2023-04-18,A001,A001-W02,1092.44,5261.75,13.96,0
2023-04-19,A001,A001-W02,1153.48,5020.2,14.0,2
2023-04-20,A001,A001-W02,1058.36,4966.67,14.13,0
2023-04-21,A001,A001-W02,1156.24,5334.46,13.95,0
2023-04-22,A001,A001-W02,1087.82,5253.73,14.06,1
2023-04-23,A001,A001-W02,1083.33,5244.42,14.08,0
2023-04-24,A001,A001-W02,1069.48,5173.03,14.15,0
2023-04-25,A001,A001-W02,1103.66,5223.23,14.06,0
2023-04-26,A001,A001-W02,1106.06,5123.7,14.01,0
2023-04-27,A001,A001-W02,1064.3,5210.03,13.97,0
2023-04-28,A001,A001-W02,1090.99,4973.43,14.03,0
2023-04-29,A001,A001-W02,1128.45,4995.34,14.06,2
2023-04-30,A001,A001-W02,1086.99,5443.67,14.26,3
2023-05-01,A001,A001-W02,1164.47,5327.91,13.97,0
2023-05-02,A001,A001-W02,1139.7,5276.53,13.99,2
2023-05-03,A001,A001-W02,1064.81,5097.12,13.99,0
2023-05-04,A001,A001-W02,1115.21,5356.88,14.02,0
2023-05-05,A001,A001-W02,1147.7,5110.41,14.02,0
2023-05-06,A001,A001-W02,1140.35,4996.32,14.17,3
2023-05-07,A001,A001-W02,1091.71,5253.83,14.08,0
2023-05-08,A001,A001-W02,1069.16,5333.85,14.01,2
2023-05-09,A001,A001-W02,1069.12,5458.25,14.04,0
2023-05-10,A001,A001-W02,1137.58,5047.97,14.22,0
2023-05-11,A001,A001-W02,1145.49,5366.96,14.01,0
2023-05-12,A001,A001-W02,1090.38,4987.79,14.15,3
2023-05-13,A001,A001-W02,1099.38,5365.32,14.02,0
2023-05-14,A001,A001-W02,1116.61,5308.97,14.19,0
2023-05-15,A001,A001-W02,1076.98,5357.95,14.17,0
2023-05-16,A001,A001-W02,1082.96,5386.58,14.08,0
2023-05-17,A001,A001-W02,1134.5,4923.89,14.2,0
2023-05-18,A001,A001-W02,1150.23,5410.49,14.05,0
2023-05-19,A001,A001-W02,1066.02,5348.55,13.95,0
2023-05-20,A001,A001-W02,1059.02,5019.88,14.1,3
2023-05-21,A001,A001-W02,1062.88,5001.78,14.01,2
2023-05-22,A001,A001-W02,1072.56,5431.41,13.96,0
2023-05-23,A001,A001-W02,1091.27,5435.38,14.09,0
2023-05-24,A001,A001-W02,1090.52,5429.52,14.19,0
2023-05-25,A001,A001-W02,1081.94,5323.53,14.0,3
2023-05-26,A001,A001-W02,1159.01,5240.54,14.01,0
2023-05-27,A001,A001-W02,1148.73,5345.22,14.04,0
2023-05-28,A001,A001-W02,1104.1,5087.12,14.09,1
2023-05-29,A001,A001-W02,1104.67,5187.66,14.06,0
2023-05-30,A001,A001-W02,1060.68,5206.0,14.05,0
2023-05-31,A001,A001-W02,1155.4,5324.14,14.0,1
2023-06-01,A001,A001-W02,1117.44,5032.84,14.19,0
2023-06-02,A001,A001-W02,1067.69,5236.64,13.97,0
2023-06-03,A001,A001-W02,1106.97,5251.49,14.15,0
2023-06-04,A001,A001-W02,1053.12,5341.03,14.14,1
2023-06-05,A001,A001-W02,1077.28,4951.89,14.2,3
2023-06-06,A001,A001-W02,1064.3,5203.63,14.19,2
2023-06-07,A001,A001-W02,1079.44,5002.76,14.06,2
2023-06-08,A001,A001-W02,1065.57,5101.11,14.11,0
2023-06-09,A001,A001-W02,1159.97,5076.08,13.93,0
2023-06-10,A001,A001-W02,1129.82,5134.26,14.05,2
